time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file,date,irradiance_rolling_std,operating_scenario
2023-01-02 14:15:00,34.273,-4.3255,116.92,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.7453132697653777,low_temperature
2023-01-02 14:16:00,36.643,-4.3447,116.94,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.4230295381923126,low_temperature
2023-01-02 14:17:00,36.507,-4.3408,116.88,1.62,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.884216998655511,low_temperature
2023-01-02 14:18:00,34.736,-4.3344,116.97,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.9447860088961555,low_temperature
2023-01-02 14:19:00,33.21,-4.3291,116.96,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.7973477353515177,low_temperature
2023-01-02 14:20:00,34.246,-4.3459,117.01,1.6208,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.672884525341415,low_temperature
2023-01-02 14:21:00,35.363,-4.3314,117.02,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.6420602801421555,low_temperature
2023-01-02 14:22:00,34.628,-4.3199,116.96,1.6208,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.6224234103120088,low_temperature
2023-01-02 14:23:00,34.601,-4.3095,116.93,1.6222,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.530942489629034,low_temperature
2023-01-02 14:24:00,35.336,-4.3111,116.96,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.3040215090968754,low_temperature
2023-01-02 14:25:00,34.927,-4.3366,116.89,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.0071385056960365,low_temperature
2023-01-02 14:26:00,35.309,-4.3334,116.85,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.8036481206023767,low_temperature
2023-01-02 14:27:00,35.881,-4.3472,116.82,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.5938737268799592,low_temperature
2023-01-02 14:28:00,34.082,-4.3849,116.8,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1946111262467394,low_temperature
2023-01-02 14:29:00,32.693,-4.3769,116.76,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.0851898451862523,low_temperature
2023-01-02 14:30:00,32.747,-4.3704,116.54,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.2058565697304249,low_temperature
2023-01-02 14:31:00,32.692,-4.3916,116.63,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1889023669715661,low_temperature
2023-01-02 14:32:00,32.692,-4.4205,116.66,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1270593765150916,low_temperature
2023-01-02 14:33:00,32.856,-4.4384,116.6,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1681162613778422,low_temperature
2023-01-02 14:34:00,33.918,-4.4309,116.54,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1443312957273617,low_temperature
2023-01-02 14:35:00,33.182,-4.4501,116.49,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1694220713872845,low_temperature
2023-01-02 14:36:00,32.692,-4.4502,116.43,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1602390025130536,low_temperature
2023-01-02 14:37:00,32.256,-4.4703,116.44,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.21185598315347,low_temperature
2023-01-02 14:38:00,32.038,-4.4655,116.42,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.2591729599036352,low_temperature
2023-01-02 14:39:00,32.638,-4.4685,116.4,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1763213158786914,low_temperature
2023-01-02 14:40:00,33.946,-4.4657,116.41,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.1091356909989498,low_temperature
2023-01-02 14:41:00,34.682,-4.4441,116.42,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.0378680529496185,low_temperature
2023-01-02 14:42:00,34.628,-4.4512,116.37,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,0.8448739720613744,low_temperature
2023-01-02 14:43:00,34.083,-4.4366,116.4,1.62,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,0.8449500295735172,low_temperature
2023-01-02 14:44:00,33.239,-4.4238,116.45,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,0.834029587290695,low_temperature
2023-01-02 14:45:00,31.985,-4.4109,116.4,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,0.8864110516438111,low_temperature
2023-01-02 14:46:00,30.677,-4.426,116.41,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.0925019690949247,low_temperature
2023-01-02 14:47:00,28.825,-4.4364,116.41,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.5425554709791542,low_temperature
2023-01-02 14:48:00,27.844,-4.4321,116.41,1.6211,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.9992779482555842,low_temperature
2023-01-02 14:49:00,27.463,-4.4051,116.47,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.3268037202300293,low_temperature
2023-01-02 14:50:00,27.381,-4.3866,116.45,1.62,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.5860683304234575,low_temperature
2023-01-02 14:51:00,26.918,-4.4008,116.43,1.6203,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.833785786859983,low_temperature
2023-01-02 14:52:00,25.91,-4.417,116.42,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.1295730851561,low_temperature
2023-01-02 14:53:00,24.547,-4.4363,116.45,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.4969603018158977,low_temperature
2023-01-02 14:54:00,24.193,-4.4215,116.45,1.6208,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.7661691879781958,low_temperature
2023-01-02 14:55:00,23.593,-4.4112,116.42,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.8898313012875456,low_temperature
2023-01-02 14:56:00,23.539,-4.4216,116.45,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.803465049273859,low_temperature
2023-01-02 14:57:00,23.212,-4.4388,116.47,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.5874719073199333,low_temperature
