measured_on,das_battery_voltage__351,das_temp__350,dc_pos_current__348,dc_pos_voltage__347,dc_power__346,module_temp_1__349,poa_irradiance__345,system_id
2020-01-01 13:45:00,12.1495,13.13713,6.669638,169.4719,1131.619,33.06435,741.457,2
2020-01-01 13:50:00,12.14876,13.27453,6.480793,153.7,996.0563,34.57164,696.5649,2
2020-01-01 13:55:00,12.14749,13.40425,6.068918,153.4711,931.3295,35.09176,700.6904,2
2020-01-01 14:00:00,12.14721,13.49247,5.740002,151.3859,868.7984,35.65015,703.2363,2
2020-01-01 14:05:00,12.14694,13.57023,4.732597,150.8718,714.1776,35.67773,676.6808,2
2020-01-01 14:10:00,12.14676,13.64222,4.006666,149.9582,600.8023,31.66762,651.6985,2
2020-01-01 14:15:00,12.14685,13.70002,4.385859,149.9783,657.7701,28.8462,679.3188,2
2020-01-01 14:20:00,12.14657,13.75198,4.644224,150.6161,698.9899,27.37281,690.4855,2
2020-01-01 14:25:00,12.14676,13.79965,3.404211,152.2382,518.3153,25.64602,393.9235,2
2020-01-01 14:30:00,12.14657,13.85742,4.258491,164.4811,701.337,24.75401,590.8033,2
2020-01-01 14:35:00,12.14666,13.9133,3.746019,157.5568,591.2305,28.60958,652.2806,2
2020-01-01 14:40:00,12.1473,13.97136,2.635514,150.2143,395.9118,30.62383,505.2585,2
2020-01-01 14:45:00,12.1473,14.01296,1.751997,149.9406,262.707,26.20345,385.5302,2
2020-01-01 14:50:00,12.14758,14.03835,1.598212,150.0802,239.8231,24.89659,115.3453,2
2020-01-01 14:55:00,12.14758,14.01997,1.435649,149.8886,215.175,23.87358,52.70955,2
2020-01-01 15:00:00,12.14749,13.95268,1.436772,149.786,215.1977,23.33242,39.05952,2
2020-01-01 15:05:00,12.14922,13.85753,1.42463,149.7702,213.3529,22.52207,35.0348,2
2020-01-01 15:10:00,12.15013,13.7321,1.455268,151.1506,219.8428,21.07163,40.74538,2
2020-01-01 15:15:00,12.15013,13.58909,1.548241,149.6562,231.6912,20.79657,44.89763,2
2020-01-01 15:20:00,12.15123,13.45776,1.381619,150.5042,207.8868,19.56692,31.99512,2
2020-01-01 15:25:00,12.1516,13.34212,1.289116,149.8567,193.1661,17.4583,28.56474,2
2020-01-01 15:30:00,12.15187,13.24102,1.184434,150.0267,177.6718,15.65446,34.61533,2
2020-01-01 15:35:00,12.15196,13.15532,0.9885252,152.6991,150.9314,13.13614,53.6783,2
2020-01-01 15:40:00,12.15196,13.0811,0.7748641,150.8995,116.8451,11.28937,42.25359,2
2020-01-01 15:45:00,12.15187,12.99201,0.4970179,150.7868,74.89969999999998,9.75236,122.6975,2
2020-01-01 15:50:00,12.15196,12.90687,0.388496,152.6116,59.23554,8.423519,217.7795,2
2020-01-01 15:55:00,12.15196,12.82234,0.311939,162.237,50.55099,7.554039999999999,194.0361,2
2020-01-01 16:00:00,12.15196,12.72644,0.2601542,165.9217,43.14063,7.035334,117.792,2
2020-01-01 16:05:00,12.15196,12.62533,0.2286297999999999,168.4607,38.49922,6.693285,22.57072,2
2020-01-01 16:10:00,12.15187,12.51452,0.2025122,163.8569,33.19264,6.405098,18.98746,2
2020-01-01 16:15:00,12.15196,12.4057,0.1685111,163.2062,27.50151,6.172476,18.58824,2
2020-01-01 16:20:00,12.15196,12.30117,0.1394662999999999,163.241,22.76626,5.622731,15.28508,2
2020-01-01 16:25:00,12.15196,12.16655,0.0793463799999999,184.1042,14.36915,5.159963,12.5806,2
2020-01-01 16:30:00,12.15196,12.02637,0.0710175499999999,174.302,12.3328,4.719126,11.2815,2
2020-01-01 16:35:00,12.15196,11.89616,0.0712420599999999,131.4053,9.296663,4.330231,9.379317,2
2020-01-01 16:40:00,12.15196,11.75646,0.04332111,122.146,5.238504,4.082443,7.629936,2
2020-01-01 16:45:00,12.15196,11.61639,0.01022142,130.8362,1.231894,3.869194,5.931575,2
2020-01-01 16:50:00,12.15196,11.47583,0.0003139999999999,80.42001,0.02525188,3.613245,4.441258,2
2020-01-01 16:55:00,12.15196,11.33733,0.0003139999999999,5.74389,0.001803581,3.352816,2.980751,2
2020-01-01 17:00:00,12.15196,11.19869,0.0003139999999999,0.3525500999999999,0.0001107007,3.084648,1.76217,2
2020-01-01 17:05:00,12.15196,11.06709,0.0003139999999999,-0.0036946639999999,-1.160124e-06,2.905599,0.9002086999999999,2
2020-01-01 17:10:00,12.15205,10.93839,0.0003139999999999,-0.1457831,-4.577591e-05,2.703786,0.2760109,2
2020-01-01 17:15:00,12.15242,10.81556,0.0003139999999999,-0.1705454999999999,-5.35513e-05,2.407296,0.004246345,2
2020-01-01 17:20:00,12.1526,10.69883,0.0003139999999999,-0.2161193999999999,-6.78615e-05,2.274442,0.0,2
2020-01-01 17:25:00,12.15269,10.58549,0.0003139999999999,-0.2362161,-7.417188e-05,2.318196,-0.0339711499999999,2
2020-01-01 17:30:00,12.15251,10.48082,0.0003139999999999,-0.2692333,-8.453927e-05,2.052011,-0.05944962,2
2020-01-01 17:35:00,12.15333,10.38179,0.0003139999999999,-0.2595489,-8.149836999999998e-05,1.795497,-0.0594499,2
2020-01-01 17:40:00,12.15351,10.28501,0.0003139999999999,-0.2810793999999999,-8.825892e-05,1.579976,-0.07218929,2
2020-01-01 17:45:00,12.1536,10.1905,0.0003139999999999,-0.2810868999999999,-8.826128999999998e-05,1.303968,-0.0806822299999999,2
